지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
146,2018-01-09 02:00,-.9,,3.8,290,99,5.7,-1,1004.8,1012.5,,,1.8,,8,8,Sc,10,670,,1905,.8,,,,
146,2018-01-09 03:00,-.4,.4,4.5,270,87,5.2,-2.3,1005.1,1012.8,,,1.7,1.7,8,8,Sc,9,777,,19,.8,,,,
146,2018-01-09 04:00,-.7,,3.6,270,77,4.5,-4.2,1005,1012.7,,,1.7,,8,8,Sc,8,1023,,19,.8,,,,
146,2018-01-09 05:00,-1.5,,3.4,270,92,5,-2.6,1005.2,1013,,,1.9,,7,7,Sc,9,789,,1905,.8,,,,
146,2018-01-09 06:00,-2,.5,4.3,270,99,5.2,-2.1,1005.6,1013.4,,,3.5,2,10,6,StNs,8,1647,,1905,.8,,,,
146,2018-01-09 07:00,-2.5,,3,320,99,5,-2.6,1006.3,1014.1,,,6,,10,7,StNs,8,1071,,05,.8,,,,
146,2018-01-09 08:00,-2.6,,1.8,270,99,5,-2.7,1007.1,1014.9,0,0,5.8,,10,7,StNs,5,1415,,05,.8,,,,
146,2018-01-09 09:00,-2.5,1,2.1,290,99,5,-2.6,1008,1015.8,0,.11,6.1,2.9,8,8,Sc,8,1063,,0805,.9,,,,
146,2018-01-09 10:00,-1.9,,1.8,290,97,5.2,-2.3,1008.4,1016.2,0,.42,6,,6,5,Sc,7,893,,08,.9,,,,
146,2018-01-09 11:00,-.8,,.6,320,79,4.6,-3.9,1008.5,1016.3,.5,1.04,5.5,,6,6,Sc,8,961,,08,.9,,,,
146,2018-01-09 12:00,-1.5,2.3,2.3,320,86,4.7,-3.5,1008.5,1016.3,.1,.7,6,1,7,7,Sc,7,370,,08,.9,,,,
146,2018-01-09 13:00,-.9,,1.9,320,84,4.8,-3.2,1007.9,1015.7,.2,.95,5,,9,9,Sc,5,658,,08,.9,,,,
146,2018-01-09 14:00,-.2,,2.5,270,76,4.6,-3.9,1007.7,1015.4,.5,1.28,4.5,,8,8,Sc,8,1411,,08,1,,,,
146,2018-01-09 15:00,.1,.2,3.3,270,72,4.4,-4.3,1007.7,1015.4,.3,.8,4,,9,9,Sc,9,1695,,08,1,,,,
146,2018-01-09 16:00,-.3,,2.3,250,81,4.9,-3.1,1008,1015.7,0,.5,3.5,,9,9,Sc,7,1592,,08,.9,,,,
146,2018-01-09 17:00,-1.4,,2,270,98,5.4,-1.6,1008.3,1016.1,0,.12,5,,9,9,Sc,6,337,,08,.9,,,,
146,2018-01-09 18:00,-1,.2,1,270,94,5.4,-1.8,1008.7,1016.5,0,.02,5,1.1,9,9,Sc,5,236,,08,1,,,,
146,2018-01-09 19:00,-1.3,,1.3,250,96,5.4,-1.8,1008.7,1016.5,,,6,,6,6,Sc,6,295,,08,1,,,,
146,2018-01-09 20:00,-1.5,,1.1,230,97,5.3,-1.9,1008.5,1016.3,,,6.4,,10,9,StNs,2,645,,08,1,,,,
146,2018-01-09 21:00,-1.3,.3,1.8,230,97,5.4,-1.7,1008.5,1016.3,,,6.2,1.2,10,8,StNs,8,451,,08,1.1,,,,
146,2018-01-09 22:00,-.7,,2.6,230,86,5,-2.7,1008.3,1016.1,,,6.1,,4,4,Sc,14,1773,,08,1.1,,,,
146,2018-01-09 23:00,-.4,,3.8,230,81,4.8,-3.2,1008.1,1015.8,,,5.9,,6,6,Sc,18,1984,,05,.9,,,,
146,2018-01-10 00:00,-.2,.1,2,200,79,4.8,-3.4,1007.6,1015.3,,,5.8,,7,7,Sc,13,2000,,,.9,,,,
146,2018-01-10 01:00,-.6,,2.1,250,92,5.4,-1.7,1007.4,1015.1,,,6.2,,8,8,Sc,3,1040,,05,.9,,,,
146,2018-01-10 02:00,0,,3.2,250,86,5.3,-2,1007.5,1015.2,,,6,,7,7,Sc,7,1549,,05,.9,,,,
146,2018-01-10 03:00,-.1,0,4.2,230,84,5.1,-2.4,1007.1,1014.8,,,5.9,.2,10,8,StNs,5,944,,05,.9,,,,
146,2018-01-10 04:00,-.6,,3.6,290,82,4.8,-3.2,1007.5,1015.2,,,5.9,,10,9,StNs,5,343,,05,1,,,,
146,2018-01-10 05:00,-1.9,,2.1,270,97,5.2,-2.3,1007.2,1015,,,7.8,,10,9,StNs,1,32,,05,1,,,,
146,2018-01-10 06:00,-3.9,2.9,2.4,320,98,4.5,-4.1,1008.2,1016.1,,,9.8,4,10,8,StNs,2,107,,05,1.1,,,,
146,2018-01-10 07:00,-3.9,,.1,0,98,4.5,-4.1,1008.6,1016.5,,,9.6,,9,9,Sc,14,1403,,05,1.1,,,,
146,2018-01-10 08:00,-4.7,,1.3,320,93,4,-5.6,1009.2,1017.1,0,0,9.3,,8,8,Sc,10,1414,,,1.1,,,,
146,2018-01-10 09:00,-4.1,.1,2.7,320,84,3.8,-6.4,1010.4,1018.3,0,.1,9,,9,9,Sc,12,1050,,,1.1,,,,
146,2018-01-10 10:00,-3.6,,1.9,340,72,3.4,-7.9,1011,1018.9,0,.33,8.7,,8,8,Sc,12,1664,,,1.1,,,,
146,2018-01-10 11:00,-2.9,,1.5,340,50,2.5,-11.8,1011.1,1018.9,.7,.77,8.1,,7,7,Sc,12,2000,,,1.1,,,,
146,2018-01-10 12:00,-3,,2.8,360,49,2.4,-12.2,1010.6,1018.4,1,1.54,7.7,,4,4,Sc,15,2000,,,1.1,,,,
146,2018-01-10 13:00,-2.6,,3.2,340,53,2.7,-10.8,1010.5,1018.3,1,1.41,7.4,,8,8,Sc,11,2000,,,1,,,,
146,2018-01-10 14:00,-4.3,,2.9,320,81,3.6,-7,1010.7,1018.6,0,.78,7,,10,7,StNs,7,404,,05,.9,,,,
146,2018-01-10 15:00,-4.9,.3,1.8,340,86,3.7,-6.8,1011,1018.9,0,.35,7.5,.5,10,7,StNs,7,125,,05,.9,,,,
146,2018-01-10 16:00,-4.8,,1.8,360,94,4,-5.6,1011.8,1019.7,0,.1,8.9,,10,7,StNs,7,71,,05,.9,,,,
146,2018-01-10 17:00,-4.9,,1.4,270,95,4.1,-5.5,1012.4,1020.3,0,.03,10.5,,10,7,StNs,5,69,,05,1,,,,
146,2018-01-10 18:00,-5,1.6,2.6,320,94,4,-5.8,1013.1,1021,0,0,11.6,4.2,9,9,Sc,6,886,,0805,1,,,,
146,2018-01-10 19:00,-5.5,,2.3,340,94,3.8,-6.3,1013.9,1021.8,,,12.2,,9,9,Sc,6,199,,08,1,,,,
146,2018-01-10 20:00,-6.1,,2.7,340,91,3.5,-7.3,1014.9,1022.9,,,12.8,,9,9,Sc,2,210,,08,1,,,,
146,2018-01-10 21:00,-6.2,.3,1.3,340,88,3.4,-7.8,1015.2,1023.2,,,12.6,.7,7,7,Sc,4,717,,08,1,,,,
146,2018-01-10 22:00,-6.9,,1.5,360,89,3.2,-8.4,1015.8,1023.8,,,12.8,,9,9,Sc,7,550,,08,1,,,,
146,2018-01-10 23:00,-7.2,,1.2,290,89,3.2,-8.7,1016,1024,,,12.7,,8,8,Sc,5,1329,,08,1,,,,
146,2018-01-11 00:00,-7.2,.1,.5,320,89,3.2,-8.7,1016,1024,,,12.5,.5,7,7,Sc,9,1208,,08,1,,,,
146,2018-01-11 01:00,-7.5,,1.1,20,86,3,-9.4,1016.1,1024.1,,,12.2,,6,6,Sc,8,1367,,08,1,,,,
146,2018-01-11 02:00,-7.8,,1,50,85,2.9,-9.8,1016,1024,,,12.1,,5,5,Sc,9,1206,,08,1,,,,
146,2018-01-11 03:00,-8.2,.1,.4,0,85,2.8,-10.2,1016.9,1025,,,12,.2,5,5,Sc,5,1282,,08,1,,,,
146,2018-01-11 04:00,-8.8,,.4,0,86,2.7,-10.7,1017.1,1025.2,,,11.8,,6,6,Sc,14,1443,,08,1,,,,
146,2018-01-11 05:00,-9.5,,1,70,86,2.6,-11.4,1017.2,1025.3,,,11.6,,7,7,Sc,13,1352,,,1,,,,
146,2018-01-11 06:00,-8.9,0,.2,0,80,2.5,-11.7,1017.5,1025.6,,,11.4,0,8,8,Sc,11,1366,,,1,,,,
146,2018-01-11 07:00,-8.7,,.1,0,74,2.3,-12.5,1018,1026.1,,,11.2,,9,9,Sc,7,843,,08,1,,,,
146,2018-01-11 08:00,-8.7,,.3,0,74,2.3,-12.5,1018.4,1026.5,0,0,11.2,,9,9,Sc,9,1359,,08,1,,,,
146,2018-01-11 09:00,-8.2,0,.3,0,75,2.5,-11.8,1018.9,1027,.2,.08,11,0,6,6,Sc,6,1370,,08,1,,,,
146,2018-01-11 10:00,-6.9,,.9,290,63,2.3,-12.7,1019.5,1027.5,.9,.34,11,,5,5,Sc,8,1689,,,1.1,,,,
146,2018-01-11 11:00,-6,,1.7,20,59,2.3,-12.7,1019.7,1027.7,1,.68,10.5,,4,4,Sc,7,1819,,,1.1,,,,
146,2018-01-11 12:00,-6,,1.8,340,55,2.2,-13.5,1019.4,1027.4,1,.85,10.3,,2,2,Sc,8,1737,,,1,,,,
146,2018-01-11 13:00,-6.1,,2.2,340,59,2.3,-12.8,1019,1027,1,.78,9.3,,5,5,Sc,8,1693,,,1,,,,
146,2018-01-11 14:00,-5.4,,2.2,340,56,2.3,-12.8,1018.8,1026.8,.9,.68,9.3,,5,5,Sc,6,1680,,,1,,,,
146,2018-01-11 15:00,-6.1,0,2,360,69,2.7,-10.8,1019,1027,.6,.5,9.3,,9,9,CuSc,5,589,,08,1,,,,
146,2018-01-11 16:00,-5.9,,1.4,290,79,3.1,-8.9,1019.3,1027.3,0,.21,9.3,,9,9,CuSc,3,242,,08,.9,,,,
146,2018-01-11 17:00,-5.9,,1.6,320,80,3.2,-8.7,1019.5,1027.5,.2,.13,9.3,,7,7,Sc,10,1122,,08,.9,,,,
146,2018-01-11 18:00,-7.2,0,3.3,340,73,2.6,-11.2,1020,1028,.2,.04,9.3,,8,8,Sc,7,1844,,,1,,,,
146,2018-01-11 19:00,-7.4,,2.5,340,70,2.5,-11.9,1020.6,1028.7,,,9.6,,,10,,10,1871,,,1,,,,
146,2018-01-11 20:00,-8.4,,1.9,360,68,2.2,-13.2,1021.3,1029.4,,,8.9,,,8,,9,1906,,,1,,,,
146,2018-01-11 21:00,-8.7,,2.1,340,68,2.2,-13.5,1021.7,1029.8,,,8.9,,0,0,,,1900,,,1,,,,
146,2018-01-11 22:00,-8.6,,2.3,360,69,2.2,-13.2,1021.8,1029.9,,,8.8,,,7,,12,1811,,,1,,,,
146,2018-01-11 23:00,-9.3,,1.4,360,69,2.1,-13.9,1021.9,1030,,,8.8,,,0,,,1827,,,1,,,,
146,2018-01-12 00:00,-9.6,,1.4,50,69,2,-14.2,1022.1,1030.2,,,8.7,,0,0,,,1726,,,.9,,,,
146,2018-01-12 01:00,-9.3,,.5,20,68,2.1,-14.1,1022.2,1030.3,,,8.7,,,0,,,1722,,,.9,,,,
146,2018-01-12 02:00,-10.1,,.8,140,77,2.2,-13.3,1022.3,1030.5,,,8.7,,,0,,11,1381,,,.8,,,,
146,2018-01-12 03:00,-10.2,,.4,0,81,2.3,-12.8,1022.6,1030.8,,,8.6,,7,7,Sc,10,1317,,,.8,,,,
146,2018-01-12 04:00,-10.9,,1.2,140,83,2.2,-13.2,1022.5,1030.7,,,8.5,,5,5,Sc,10,1365,,,.8,,,,
146,2018-01-12 05:00,-11.3,,1.4,110,83,2.1,-13.6,1022.7,1030.9,,,8.5,,0,0,,,1344,,,.8,,,,
146,2018-01-12 06:00,-11.8,,1.4,110,82,2,-14.2,1023,1031.2,,,8.5,,3,3,Sc,10,1345,,,.8,,,,
146,2018-01-12 07:00,-12.2,,1.8,140,82,2,-14.6,1023.6,1031.8,,,8.4,,7,7,Sc,10,1294,,,.8,,,,
146,2018-01-12 08:00,-11.5,,1.3,140,80,2,-14.2,1024.2,1032.4,0,0,8.3,,8,8,Sc,9,1173,,,.8,,,,
146,2018-01-12 09:00,-9.4,,.4,0,68,2,-14.2,1025.1,1033.3,.2,.14,8.1,,7,7,Sc,7,1481,,,.8,,,,
146,2018-01-12 10:00,-8.9,,2.2,50,58,1.8,-15.6,1025.8,1034,1,.71,7.9,,2,2,Sc,6,2000,,,.8,,,,
146,2018-01-12 11:00,-7.6,,1,20,53,1.8,-15.5,1025.8,1033.9,1,1.07,7.6,,0,0,,,2000,,,.9,,,,
146,2018-01-12 12:00,-6.5,,1.8,20,54,2,-14.2,1025.2,1033.3,1,1.28,7.6,,0,0,,,2000,,,.9,,,,
146,2018-01-12 13:00,-6,,2.6,320,53,2.1,-14,1024.4,1032.4,1,1.36,7.6,,0,0,,,2000,,,1,,,,
146,2018-01-12 14:00,-5.5,,1.7,320,51,2.1,-14,1024,1032,1,1.27,7.5,,2,2,Sc,9,2000,,,.9,,,,
146,2018-01-12 15:00,-5.2,,1.9,320,54,2.3,-13,1023.9,1031.9,1,1,7.5,,1,1,Sc,11,1995,,,.9,,,,
146,2018-01-12 16:00,-5.4,,1.7,360,52,2.1,-13.7,1024,1032,1,.64,7.4,,2,2,Sc,10,2000,,,.9,,,,
146,2018-01-12 17:00,-5.4,,1.6,320,53,2.2,-13.4,1024.1,1032.1,1,.28,7.3,,0,0,,,2000,,,.9,,,,
146,2018-01-12 18:00,-5.9,,.6,20,55,2.2,-13.5,1023.9,1031.9,.5,.04,7.3,,0,0,,,1916,,,.9,,,,
146,2018-01-12 19:00,-5.9,,.4,0,57,2.3,-13,1024.3,1032.3,,,7.3,,,0,,,1793,,,.8,,,,
146,2018-01-12 20:00,-7.2,,1.2,110,71,2.5,-11.5,1024.6,1032.7,,,7.3,,,0,,11,1448,,,.7,,,,
146,2018-01-12 21:00,-8,,1.7,140,72,2.4,-12.1,1024.5,1032.6,,,7.3,,0,0,,,1537,,,.7,,,,
146,2018-01-12 22:00,-8.5,,1.8,140,73,2.4,-12.4,1024.9,1033,,,7.5,,,0,,,1586,,,.7,,,,
146,2018-01-12 23:00,-8.5,,2.2,140,73,2.4,-12.4,1024.7,1032.8,,,7.5,,,2,,16,1539,,,.7,,,,
146,2018-01-13 00:00,-8.2,,1.9,140,72,2.4,-12.3,1024.3,1032.4,,,7.3,,9,9,Sc,10,1633,,,.7,,,,
146,2018-01-13 01:00,-7.4,,.9,160,68,2.4,-12.3,1024.1,1032.2,,,7.3,,,9,,17,1806,,,.7,,,,
146,2018-01-13 02:00,-6.6,,.9,160,71,2.7,-10.9,1024.2,1032.3,,,7.3,,10,7,ScAs,10,1717,,,.7,,,,
146,2018-01-13 03:00,-6.1,,.9,140,68,2.6,-11,1024.4,1032.4,,,7.3,,10,7,ScAs,10,1818,,,.7,,,,
146,2018-01-13 04:00,-5.7,,.9,110,69,2.8,-10.4,1023.7,1031.7,,,7.3,,10,7,ScAs,10,1803,,,.7,,,,
146,2018-01-13 05:00,-5.3,,1.3,140,68,2.8,-10.2,1023.4,1031.4,,,7.3,,10,7,ScAs,10,1806,,,.8,,,,
146,2018-01-13 06:00,-5.2,0,1.8,140,73,3,-9.2,1023.6,1031.6,,,7.3,,10,7,StNs,8,1281,,05,.8,,,,
146,2018-01-13 07:00,-5.1,,1.7,140,75,3.1,-8.8,1023.5,1031.5,,,7.3,,10,7,StNs,8,1450,,05,.8,,,,
146,2018-01-13 08:00,-4.7,,1.6,140,78,3.4,-7.9,1023.7,1031.7,0,0,7.3,,10,7,ScAs,15,1482,,05,.8,,,,
146,2018-01-13 09:00,-3.7,0,1.3,160,73,3.4,-7.8,1024.8,1032.8,0,.14,7.3,,7,7,Sc,16,1681,,,.8,,,,
146,2018-01-13 10:00,-2.1,,1,110,63,3.3,-8.2,1025.2,1033.1,.6,.86,7.1,,5,5,Sc,15,1878,,05,.8,,,,
146,2018-01-13 11:00,1,,1.1,160,59,3.9,-6.1,1025.4,1033.2,1,1.62,7.1,,3,3,Sc,13,1911,,,.8,,,,
146,2018-01-13 12:00,3,0,.7,160,53,4,-5.6,1024.8,1032.6,1,1.86,6.7,,0,0,,,1801,,,.8,,,,
146,2018-01-13 13:00,3.1,,1.8,290,52,4,-5.8,1024.5,1032.3,1,1.98,6,,0,0,,,1941,,,.8,,,,
146,2018-01-13 14:00,3.4,,2.2,290,51,4,-5.8,1024.4,1032.2,1,1.88,5.4,,2,2,Sc,14,1963,,,.8,,,,
146,2018-01-13 15:00,3.7,,2.6,270,52,4.2,-5.2,1024.3,1032,1,1.61,5,,0,0,,,1865,,,.7,,,,
146,2018-01-13 16:00,3.9,,2,270,55,4.4,-4.3,1024.1,1031.8,1,1.09,4.8,,0,0,,,1799,,,.6,,,,
146,2018-01-13 17:00,3.5,,.7,230,58,4.5,-4,1024,1031.7,1,.51,4.8,,0,0,,,1641,,,.6,,,,
146,2018-01-13 18:00,1.9,,1.3,230,66,4.6,-3.7,1024.3,1032.1,.2,.05,4.8,,0,0,,,1348,,,.7,,,,
146,2018-01-13 19:00,.8,,1.4,140,75,4.9,-3.1,1024.6,1032.4,,,4.8,,,,,,1022,,,.7,,,,
146,2018-01-13 20:00,-.2,,1.5,140,82,4.9,-2.9,1025,1032.9,,,4.8,,,0,,,898,,19,.6,,,,
146,2018-01-13 21:00,-1.1,,2,140,84,4.8,-3.4,1025,1032.9,,,4.8,,0,0,,,905,,19,.6,,,,
146,2018-01-13 22:00,-1.7,,1.5,140,87,4.7,-3.5,1025.8,1033.7,,,4.8,,,0,,,753,,19,.6,,,,
146,2018-01-13 23:00,-1.7,,1.4,140,84,4.5,-4,1025.3,1033.2,,,4.8,,,0,,,900,,19,.6,,,,
146,2018-01-14 00:00,-2.2,,1.4,140,84,4.4,-4.5,1025.1,1033,,,4.8,,0,0,,,845,,19,.5,,,,
146,2018-01-14 01:00,-2.6,,1.9,140,85,4.3,-4.7,1024.7,1032.6,,,4.8,,,0,,,873,,19,.5,,,,
146,2018-01-14 02:00,-2.6,,1.8,140,85,4.3,-4.7,1024.3,1032.2,,,4.8,,,0,,,864,,19,.5,,,,
146,2018-01-14 03:00,-2.8,,1.8,140,86,4.3,-4.8,1023.8,1031.7,,,4.8,,0,0,,,857,,19,.5,,,,
146,2018-01-14 04:00,-3.3,,1.7,140,85,4.1,-5.4,1023.9,1031.9,,,4.8,,0,0,,,802,,19,.5,,,,
146,2018-01-14 05:00,-3.6,,1.9,140,87,4.1,-5.4,1024,1032,,,4.8,,0,0,,,768,,19,.4,,,,
146,2018-01-14 06:00,-4,,2,140,86,3.9,-6,1024.6,1032.6,,,4.8,,0,0,,,742,,19,.4,,,,
146,2018-01-14 07:00,-3.9,,2.2,140,86,3.9,-5.9,1024.8,1032.8,,,4.8,,0,0,,,769,,19,.3,,,,
146,2018-01-14 08:00,-3.4,,2.3,140,84,4,-5.7,1024.4,1032.4,0,0,4.8,,0,0,,,794,,19,.3,,,,
146,2018-01-14 09:00,-.7,,1.5,140,70,4.1,-5.5,1023.8,1031.7,.6,.34,4.7,,0,0,,,1083,,19,.2,,,,
146,2018-01-14 10:00,1.4,,1.5,160,61,4.1,-5.3,1024.5,1032.3,1,1.16,4.7,,0,0,,,1158,,,.2,,,,
146,2018-01-14 11:00,4.3,,.8,140,52,4.3,-4.7,1024.3,1032,1,1.65,4.7,,0,0,,,1274,,,.3,,,,
146,2018-01-14 12:00,5.2,,2.2,180,46,4.1,-5.5,1023.2,1030.9,1,1.97,4.6,,0,0,,,1923,,,.3,,,,
146,2018-01-14 13:00,6.2,,2.6,160,43,4.1,-5.4,1021.7,1029.4,1,2.13,4.1,,0,0,,,2000,,,.4,,,,
146,2018-01-14 14:00,6.7,,1.6,160,49,4.8,-3.2,1020.4,1028,.5,1.46,3.8,,5,5,Sc,12,2000,,,.4,,,,
146,2018-01-14 15:00,6.8,,1.4,110,52,5.2,-2.3,1020,1027.6,.2,1,3.3,,8,8,Sc,12,1843,,,.4,,,,
146,2018-01-14 16:00,6.5,,1.9,110,58,5.6,-1.1,1019.7,1027.3,0,.48,2.9,,9,9,Sc,13,1645,,,.4,,,,
146,2018-01-14 17:00,5.7,,2.1,110,62,5.7,-1,1019.7,1027.4,0,.18,2.8,,9,9,Sc,12,1429,,,.4,,,,
146,2018-01-14 18:00,5.1,,2.1,110,65,5.7,-.9,1019.4,1027.1,0,.01,2.6,,9,9,Sc,14,1333,,,.4,,,,
146,2018-01-14 19:00,4.8,,1.6,140,68,5.8,-.6,1019.1,1026.8,,,2.6,,,,,14,1265,,,.4,,,,
146,2018-01-14 20:00,4.9,,1.6,110,69,6,-.3,1018.8,1026.5,,,2.6,,,3,,15,1305,,,.4,,,,
146,2018-01-14 21:00,4.7,,1.9,140,71,6.1,-.1,1018.4,1026.1,,,2.6,,5,5,Sc,11,1307,,,.4,,,,
146,2018-01-14 22:00,5.1,,1.4,110,69,6.1,-.1,1018.2,1025.9,,,2.6,,,5,,11,1351,,,.4,,,,
146,2018-01-14 23:00,4.8,,1.4,140,70,6,-.2,1017.9,1025.6,,,2.6,,,6,,11,1316,,,.4,,,,
146,2018-01-15 00:00,5,,1.3,140,71,6.2,.1,1017.8,1025.5,,,2.5,,8,8,Sc,11,1407,,,.4,,,,
146,2018-01-15 01:00,5.2,,.8,90,74,6.5,.9,1017.5,1025.2,,,2.5,,,3,,9,1376,,,.5,,,,
146,2018-01-15 02:00,5.3,,.2,0,73,6.5,.8,1017.5,1025.2,,,2.5,,,10,,8,1447,,,.5,,,,
146,2018-01-15 03:00,4.9,,1,160,75,6.5,.8,1017.7,1025.4,,,2.5,,9,9,Sc,7,1292,,,.5,,,,
146,2018-01-15 04:00,4.2,,.8,140,82,6.7,1.3,1017.5,1025.2,,,2.5,,9,9,Sc,9,1177,,,.5,,,,
146,2018-01-15 05:00,4.1,,1.4,140,83,6.8,1.4,1017.3,1025,,,2.4,,8,8,Sc,8,1100,,,.5,,,,
146,2018-01-15 06:00,4,,1.8,140,85,6.9,1.7,1017.5,1025.2,,,2.2,,7,7,Sc,8,1050,,,.5,,,,
146,2018-01-15 07:00,3.9,,2,140,87,7,1.9,1017.4,1025.1,,,2.1,,7,3,ScAc,8,1050,,,.5,,,,
146,2018-01-15 08:00,3.9,,1.6,160,90,7.3,2.4,1018,1025.7,0,0,2.1,,6,6,Sc,8,956,,19,.5,,,,
146,2018-01-15 09:00,5.4,,1.1,160,83,7.4,2.7,1018,1025.7,.3,.24,1.9,,4,4,Sc,7,1096,,19,.6,,,,
146,2018-01-15 10:00,7.7,,1.2,160,76,8,3.7,1018.1,1025.7,.5,.67,1.7,,5,5,Sc,6,1449,,,.7,,,,
146,2018-01-15 11:00,8.3,,2.8,250,78,8.5,4.6,1018.4,1026,.3,.74,1.5,,6,6,Sc,6,1662,,,.6,,,,
146,2018-01-15 12:00,8.2,,2.7,270,81,8.8,5.1,1017.7,1025.3,.7,1.4,.9,,8,8,Sc,5,1280,,,1,,,,
146,2018-01-15 13:00,9.3,,2.6,250,71,8.3,4.3,1016.9,1024.4,.8,1.6,.5,,5,5,Sc,7,1489,,,8.4,,,,
146,2018-01-15 14:00,9.1,,2.5,270,72,8.3,4.3,1016.4,1023.9,.9,1.71,,,3,3,Sc,6,1195,,,11.9,,,,
146,2018-01-15 15:00,9.4,,1.8,230,66,7.7,3.3,1015.6,1023.1,.8,1.25,,,3,1,ScCi,8,948,,40,10.7,,,,
146,2018-01-15 16:00,9.6,,1.3,250,58,6.9,1.7,1015.2,1022.7,1,1.06,,,1,1,Sc,8,994,,40,9.5,,,,
146,2018-01-15 17:00,8.3,,1.4,230,67,7.3,2.5,1015.6,1023.1,1,.47,,,1,0,Ci,,732,,40,6.6,,,,
146,2018-01-15 18:00,6.9,,.6,270,77,7.6,3.1,1016.2,1023.8,.1,.05,,,2,0,Ci,,558,,40,3.2,,,,
146,2018-01-15 19:00,5.9,,1,340,85,7.8,3.5,1016,1023.6,,,,,,9,,62,444,,4019,1.7,,,,
146,2018-01-15 20:00,4.3,,1.4,140,85,7,1.9,1015.7,1023.4,,,,,,2,,63,658,,19,1.1,,,,
146,2018-01-15 21:00,3.9,,1.1,110,85,6.9,1.6,1015.2,1022.9,,,,,6,0,Ci,,711,,19,.9,,,,
146,2018-01-15 22:00,3.3,,1,140,86,6.6,1.1,1015.5,1023.2,,,,,,8,,63,727,,19,.8,,,,
146,2018-01-15 23:00,2.9,,1.4,140,88,6.6,1.1,1015.8,1023.5,,,,,,9,,64,600,,19,.7,,,,
146,2018-01-16 00:00,2.1,,1.7,140,91,6.4,.7,1014.7,1022.4,,,,,8,0,Ci,,543,,19,.7,,,,
146,2018-01-16 01:00,1.9,,1.8,140,92,6.4,.7,1014.2,1021.9,,,,,,8,,63,546,,19,.6,,,,
146,2018-01-16 02:00,2.3,,1.1,180,92,6.6,1.1,1014.2,1021.9,,,,,,0,,,568,,19,.6,,,,
146,2018-01-16 03:00,1.8,,.9,140,90,6.2,.3,1013.9,1021.6,,,,,5,5,Ac,30,546,,19,.5,,,,
146,2018-01-16 04:00,1.2,,1.6,320,92,6.1,0,1014.1,1021.9,,,,,8,5,ScAc,10,414,,19,.6,,,,
146,2018-01-16 05:00,2.4,,1.7,140,90,6.5,.9,1012.9,1020.6,,,,,8,4,ScAc,10,643,,19,.6,,,,
146,2018-01-16 06:00,3.1,,1.2,110,84,6.4,.6,1012.6,1020.3,,,,,6,6,Ac,32,777,,19,.6,,,,
146,2018-01-16 07:00,3.5,,.8,70,81,6.3,.5,1012.4,1020.1,,,,,4,4,Sc,8,898,,19,.6,,,,
146,2018-01-16 08:00,4.3,,2.4,140,79,6.5,.9,1012,1019.6,0,0,,,10,10,St,5,1021,,19,.7,,,,
146,2018-01-16 09:00,5.5,,.9,180,76,6.8,1.5,1012.1,1019.7,0,.09,,,10,10,St,4,1063,,,2.4,,,,
146,2018-01-16 10:00,6.2,,.2,0,73,6.9,1.7,1011.9,1019.5,0,.24,,,10,3,ScAs,8,1030,,,4.3,,,,
146,2018-01-16 11:00,6.1,,.5,320,73,6.9,1.6,1012.1,1019.7,0,.23,,,10,4,ScAs,5,916,,1901,5.2,,,,
146,2018-01-16 12:00,7.7,0,.4,0,70,7.3,2.5,1011.1,1018.6,0,.57,,,10,6,ScAs,10,1011,,1901,7.4,,,,
146,2018-01-16 13:00,8.1,,.6,140,76,8.2,4.1,1009.1,1016.6,0,.65,,,10,5,ScAs,10,1130,,,8.3,,,,
146,2018-01-16 14:00,8.4,,.7,320,79,8.7,4.9,1008.2,1015.7,0,.37,,,10,3,StNs,17,1031,,01,7.7,,,,
146,2018-01-16 15:00,6.8,.3,2.2,320,88,8.7,4.9,1008.8,1016.3,0,.27,,,10,8,StNs,13,242,,1901,6.9,,,,
146,2018-01-16 16:00,5.9,,1.9,340,91,8.4,4.5,1009.1,1016.7,0,.17,,,10,8,StNs,10,297,,1901,6.2,,,,
146,2018-01-16 17:00,6,,2.2,340,84,7.8,3.4,1008.9,1016.5,0,.08,,,10,6,StNs,10,652,,1901,5.4,,,,
146,2018-01-16 18:00,5.2,1.6,2.3,20,87,7.7,3.2,1008.6,1016.2,0,.01,,,10,8,StNs,13,558,,1901,4.6,,,,
146,2018-01-16 19:00,4.7,,2.1,340,97,8.2,4.2,1008.2,1015.8,,,,,10,5,StNs,18,261,,1901,4.3,,,,
146,2018-01-16 20:00,4.8,,1.5,140,98,8.4,4.5,1007.7,1015.3,,,,,10,7,StNs,14,137,,1901,4.2,,,,
146,2018-01-16 21:00,5.1,2.9,0,0,98,8.6,4.8,1007.7,1015.3,,,,,10,5,StNs,14,457,,1901,4.1,,,,
